customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
3101,62.0,40.0,4.0,Undergraduate,64.0,78,yes,0.6,0,0,yes,no
2637,48.0,31.0,1.0,Undergraduate,130.0,0,no,0.0,0,0,no,no
3289,61.0,10.0,3.0,Graduate,78.0,0,yes,0.5,0,0,no,no
873,26.0,18.0,2.0,Graduate,51.0,88,yes,1.4,0,0,no,no
3243,40.0,26.0,2.0,Graduate,119.0,0,no,0.0,0,0,no,yes
4031,62.0,6.0,2.0,Graduate,59.0,144,no,0.0,0,0,yes,no
4721,25.0,42.0,1.0,Undergraduate,45.0,177,no,0.0,0,0,yes,no
3504,39.0,24.0,1.0,Advanced or Professional,65.0,179,no,0.0,0,0,yes,no
1986,50.0,7.0,4.0,Undergraduate,27.0,0,no,0.0,0,0,no,no
709,50.0,13.0,2.0,Undergraduate,51.0,187,no,0.0,1,0,yes,no
4594,37.0,20.0,2.0,Undergraduate,104.0,210,no,0.0,0,1,no,yes
4424,41.0,2.0,1.0,Advanced or Professional,169.0,142,no,0.0,0,0,yes,yes
236,31.0,4.0,3.0,Advanced or Professional,143.0,0,no,0.0,0,0,yes,yes
683,41.0,14.0,1.0,Graduate,104.0,260,yes,3.1,0,0,no,yes
3086,27.0,4.0,1.0,Undergraduate,43.0,0,no,0.0,0,0,no,no
706,45.0,36.0,3.0,Advanced or Professional,109.0,0,no,0.0,0,0,yes,no
4957,,,,Undergraduate,148.0,0,yes,6.3,0,0,no,no
1312,64.0,0.0,2.0,Advanced or Professional,155.0,126,no,0.0,0,0,no,yes
3615,47.0,14.0,2.0,Graduate,132.0,237,no,0.0,0,0,no,no
5960,34.0,22.0,1.0,Graduate,28.0,0,no,0.0,0,0,yes,no
470,37.0,28.0,1.0,Advanced or Professional,187.0,180,no,0.0,0,0,no,yes
918,66.0,14.0,1.0,Advanced or Professional,35.0,179,no,0.0,0,0,yes,no
5758,29.0,18.0,2.0,Undergraduate,80.0,0,no,0.0,0,0,no,no
4858,53.0,8.0,2.0,Undergraduate,69.0,156,no,0.0,0,0,yes,no
4179,49.0,18.0,3.0,Undergraduate,96.0,105,yes,0.0,0,0,no,no
4399,34.0,22.0,2.0,Undergraduate,129.0,0,no,0.0,0,0,no,no
5868,54.0,9.0,2.0,Graduate,192.0,346,yes,2.9,0,1,no,yes
1253,38.0,41.0,4.0,Graduate,106.0,0,yes,1.5,0,0,no,no
4313,58.0,36.0,4.0,Undergraduate,19.0,110,no,0.0,0,0,yes,no
4426,26.0,27.0,3.0,Graduate,24.0,121,no,0.0,0,0,no,no
1794,65.0,19.0,2.0,Advanced or Professional,78.0,0,no,0.0,0,0,yes,no
1574,38.0,28.0,1.0,Undergraduate,124.0,120,no,0.0,0,0,no,no
3282,37.0,13.0,1.0,Graduate,145.0,0,no,0.0,0,1,yes,yes
1226,36.0,34.0,3.0,Advanced or Professional,167.0,0,yes,6.4,0,1,no,yes
118,25.0,0.0,3.0,Undergraduate,32.0,0,yes,0.6,0,0,yes,no
1670,52.0,25.0,4.0,Graduate,128.0,0,no,0.0,1,0,yes,yes
2918,34.0,34.0,2.0,Undergraduate,139.0,0,no,0.0,0,0,yes,no
5173,24.0,23.0,1.0,Undergraduate,77.0,0,no,0.0,0,0,yes,no
5439,27.0,23.0,3.0,Undergraduate,139.0,0,yes,8.0,0,0,yes,no
3244,26.0,26.0,2.0,Undergraduate,64.0,133,yes,3.4,0,0,no,no
1385,49.0,9.0,2.0,Advanced or Professional,89.0,163,no,0.0,0,1,yes,yes
5415,60.0,18.0,4.0,Graduate,175.0,81,no,0.0,0,0,no,no
4225,65.0,38.0,1.0,Advanced or Professional,31.0,0,no,0.0,0,0,yes,no
4534,49.0,2.0,1.0,Graduate,118.0,0,no,0.0,0,0,yes,no
2082,45.0,11.0,1.0,Undergraduate,66.0,119,no,0.0,0,0,yes,no
620,32.0,31.0,3.0,Advanced or Professional,77.0,0,no,0.0,0,0,yes,no
3186,42.0,39.0,4.0,Undergraduate,48.0,128,no,0.0,0,0,yes,no
687,59.0,0.0,3.0,Advanced or Professional,191.0,78,no,0.0,0,0,no,yes
5958,59.0,31.0,1.0,Undergraduate,159.0,0,no,0.0,0,0,yes,no
771,65.0,23.0,1.0,Advanced or Professional,56.0,0,no,0.0,0,0,yes,no
5224,32.0,42.0,4.0,Graduate,23.0,177,no,0.0,0,0,no,no
4014,64.0,33.0,2.0,Undergraduate,28.0,85,no,0.0,0,0,yes,no
992,44.0,25.0,2.0,Undergraduate,99.0,262,no,0.0,0,0,no,no
5888,61.0,0.0,1.0,Advanced or Professional,56.0,0,no,0.0,0,0,yes,no
4221,46.0,31.0,1.0,Undergraduate,20.0,0,yes,0.5,0,0,yes,no
4269,23.0,2.0,4.0,Advanced or Professional,68.0,0,yes,0.5,0,0,no,no
78,57.0,12.0,4.0,Undergraduate,33.0,0,no,0.0,0,0,yes,no
2342,56.0,26.0,1.0,Graduate,73.0,0,no,0.0,0,0,no,no
373,46.0,9.0,1.0,Graduate,93.0,77,yes,0.8,0,0,yes,no
3177,44.0,25.0,2.0,Graduate,68.0,0,no,0.0,0,0,yes,no
4013,52.0,12.0,1.0,Advanced or Professional,123.0,125,yes,1.0,0,0,no,no
3804,41.0,8.0,3.0,Graduate,121.0,0,yes,5.0,0,0,no,yes
4866,92.0,,7.0,Undergraduate,268.0,0,yes,7.1,0,0,no,no
2101,47.0,20.0,3.0,Graduate,132.0,255,no,0.0,0,0,no,yes
1056,47.0,29.0,4.0,Undergraduate,84.0,0,no,0.0,1,0,no,no
4274,65.0,22.0,1.0,Advanced or Professional,103.0,0,no,0.0,0,0,no,no
244,,3.0,1.0,Undergraduate,,106,no,0.0,1,0,yes,no
5618,52.0,14.0,1.0,Undergraduate,138.0,0,no,0.0,0,0,no,no
5523,50.0,32.0,2.0,Advanced or Professional,51.0,127,no,0.0,0,0,no,no
1563,,30.0,4.0,Graduate,28.0,215,yes,3.0,0,0,yes,no
604,92.0,,,Graduate,,0,no,0.0,0,0,yes,no
5199,66.0,,,Undergraduate,,0,yes,7.0,0,0,no,no
3058,39.0,2.0,1.0,Advanced or Professional,52.0,225,no,0.0,0,0,no,no
2455,44.0,14.0,3.0,Undergraduate,196.0,0,no,0.0,1,0,no,yes
1071,23.0,14.0,2.0,Graduate,60.0,0,no,0.0,0,0,no,no
2081,50.0,39.0,1.0,Advanced or Professional,108.0,172,yes,0.2,0,0,no,no
1476,,,1.0,Undergraduate,93.0,284,no,0.0,1,0,yes,no
5181,47.0,22.0,3.0,Undergraduate,95.0,74,no,0.0,0,0,yes,no
2406,55.0,4.0,1.0,Advanced or Professional,86.0,0,no,0.0,0,0,no,no
71,45.0,39.0,4.0,Graduate,94.0,188,no,0.0,0,0,no,no
2607,27.0,4.0,3.0,Advanced or Professional,53.0,129,no,0.0,0,0,yes,no
5381,40.0,11.0,3.0,Advanced or Professional,142.0,78,no,0.0,0,0,yes,no
3551,50.0,30.0,4.0,Advanced or Professional,83.0,292,no,0.0,0,0,yes,no
3273,,,1.0,Undergraduate,,0,no,0.0,0,0,yes,no
5055,35.0,28.0,4.0,Undergraduate,100.0,84,no,0.0,0,0,yes,no
3227,36.0,16.0,1.0,Advanced or Professional,76.0,0,yes,0.1,0,0,yes,no
1832,56.0,4.0,3.0,Graduate,118.0,131,yes,3.2,0,0,yes,no
5257,28.0,29.0,2.0,Advanced or Professional,100.0,0,no,0.0,0,0,yes,no
1182,51.0,21.0,2.0,Undergraduate,79.0,0,no,0.0,0,0,yes,no
4030,42.0,16.0,3.0,Graduate,150.0,0,no,0.0,0,0,no,yes
4683,39.0,14.0,4.0,Undergraduate,112.0,0,no,0.0,0,0,yes,no
2657,58.0,20.0,4.0,Graduate,147.0,92,yes,5.0,0,1,no,yes
285,36.0,18.0,2.0,Graduate,50.0,0,yes,0.8,0,0,no,no
62,60.0,11.0,1.0,Undergraduate,71.0,0,no,0.0,0,0,no,no
3145,37.0,17.0,3.0,Undergraduate,210.0,0,yes,0.0,1,0,yes,no
4748,24.0,42.0,2.0,Undergraduate,185.0,0,yes,1.5,0,0,yes,no
692,36.0,27.0,2.0,Undergraduate,75.0,0,no,0.0,0,0,yes,no
2261,42.0,13.0,4.0,Undergraduate,105.0,0,no,0.0,0,0,yes,no
4081,56.0,8.0,3.0,Undergraduate,143.0,194,no,0.0,0,0,no,no
4876,51.0,32.0,2.0,Advanced or Professional,94.0,0,no,0.0,0,0,yes,no
5143,64.0,64.0,,Undergraduate,,261,no,0.0,0,0,no,no
1543,,,4.0,Advanced or Professional,,285,no,0.0,0,0,yes,no
207,51.0,30.0,4.0,Graduate,64.0,176,no,0.0,0,0,yes,no
1911,65.0,17.0,1.0,Undergraduate,29.0,0,no,0.0,0,0,no,no
5481,,19.0,,Graduate,113.0,0,no,0.0,0,0,no,no
5612,27.0,9.0,1.0,Advanced or Professional,122.0,244,no,0.0,0,1,yes,no
2076,55.0,15.0,3.0,Advanced or Professional,12.0,93,no,0.0,0,0,no,no
5226,40.0,3.0,4.0,Advanced or Professional,118.0,0,no,0.0,0,0,no,no
4611,39.0,30.0,4.0,Advanced or Professional,140.0,0,no,0.0,0,0,yes,yes
1847,91.0,,,Graduate,,0,yes,6.4,0,0,no,no
4884,60.0,19.0,4.0,Advanced or Professional,129.0,100,no,0.0,0,1,yes,yes
3006,49.0,9.0,1.0,Graduate,55.0,0,no,0.0,0,0,no,no
5404,59.0,35.0,2.0,Undergraduate,101.0,225,no,0.0,0,0,no,no
4594,25.0,38.0,4.0,Graduate,8.0,92,no,0.0,0,0,yes,no
5622,29.0,3.0,3.0,Undergraduate,84.0,177,no,0.0,0,0,yes,no
3526,28.0,33.0,2.0,Undergraduate,97.0,0,no,0.0,0,0,no,no
190,,39.0,,Advanced or Professional,238.0,202,no,0.0,0,0,yes,no
1301,54.0,35.0,1.0,Undergraduate,65.0,0,yes,2.5,0,0,no,no
4606,61.0,30.0,1.0,Advanced or Professional,124.0,0,no,0.0,0,0,yes,no
3637,57.0,28.0,2.0,Graduate,68.0,0,no,0.0,0,0,yes,no
5450,51.0,40.0,4.0,Advanced or Professional,200.0,262,no,0.0,0,0,yes,yes
1162,44.0,7.0,3.0,Graduate,169.0,78,no,0.0,1,0,no,yes
765,27.0,12.0,4.0,Graduate,167.0,248,no,0.0,1,0,yes,yes
435,62.0,20.0,2.0,Advanced or Professional,78.0,0,yes,0.4,0,0,yes,no
1612,49.0,1.0,1.0,Graduate,82.0,0,yes,1.5,0,0,no,no
5011,49.0,10.0,3.0,Advanced or Professional,83.0,152,no,0.0,0,0,yes,no
3913,30.0,36.0,4.0,Undergraduate,105.0,0,yes,5.9,0,0,no,no
4573,47.0,16.0,3.0,Graduate,92.0,0,no,0.0,0,0,no,no
3055,49.0,13.0,1.0,Undergraduate,101.0,0,no,0.0,0,0,no,no
3132,46.0,7.0,4.0,Graduate,57.0,134,no,0.0,0,0,yes,no
1828,40.0,27.0,4.0,Advanced or Professional,169.0,297,yes,2.8,0,0,yes,yes
2509,49.0,16.0,4.0,Advanced or Professional,102.0,0,no,0.0,0,0,no,no
5957,54.0,15.0,1.0,Undergraduate,92.0,266,yes,4.3,0,0,no,yes
5753,32.0,7.0,4.0,Undergraduate,123.0,0,no,0.0,0,0,no,no
3960,34.0,2.0,4.0,Undergraduate,45.0,0,no,0.0,0,0,yes,no
4617,46.0,3.0,4.0,Advanced or Professional,194.0,160,no,0.0,0,0,yes,yes
58,53.0,18.0,1.0,Undergraduate,106.0,0,no,0.0,0,0,yes,no
4515,29.0,9.0,3.0,Graduate,193.0,109,no,0.0,0,0,yes,yes
5840,64.0,16.0,3.0,Advanced or Professional,109.0,0,no,0.0,0,0,yes,no
426,24.0,26.0,3.0,Undergraduate,98.0,228,no,0.0,0,0,yes,no
3018,43.0,10.0,2.0,Undergraduate,118.0,221,yes,1.8,0,0,no,no
554,57.0,0.0,3.0,Undergraduate,49.0,0,no,0.0,0,0,no,no
4163,30.0,23.0,2.0,Advanced or Professional,153.0,95,no,0.0,0,0,yes,yes
3072,37.0,35.0,1.0,Graduate,158.0,84,no,0.0,1,0,yes,yes
3584,49.0,15.0,4.0,Advanced or Professional,105.0,0,no,0.0,0,0,yes,no
4963,39.0,28.0,1.0,Advanced or Professional,53.0,0,no,0.0,0,0,yes,no
4002,59.0,22.0,2.0,Advanced or Professional,190.0,0,yes,1.3,0,0,yes,no
4431,39.0,21.0,3.0,Graduate,50.0,72,no,0.0,0,0,no,no
5427,33.0,18.0,2.0,Undergraduate,151.0,83,no,0.0,0,0,no,no
4185,28.0,30.0,4.0,Advanced or Professional,34.0,171,no,0.0,0,0,no,no
5897,27.0,31.0,1.0,Advanced or Professional,84.0,155,yes,0.1,0,0,no,no
5973,,41.0,,Undergraduate,,121,yes,6.2,0,0,yes,no
2281,66.0,26.0,3.0,Graduate,104.0,0,yes,4.6,0,0,no,no
5494,57.0,8.0,4.0,Undergraduate,122.0,0,yes,4.4,0,0,no,yes
2999,34.0,9.0,1.0,Advanced or Professional,187.0,0,no,0.0,1,0,yes,yes
4921,30.0,35.0,1.0,Undergraduate,100.0,0,no,0.0,0,0,yes,no
5462,34.0,22.0,1.0,Undergraduate,173.0,96,yes,5.0,0,1,yes,yes
1169,60.0,6.0,4.0,Undergraduate,41.0,74,no,0.0,0,0,yes,no
5408,41.0,64.0,7.0,Advanced or Professional,,100,no,0.0,0,0,no,no
4486,33.0,9.0,3.0,Advanced or Professional,102.0,0,yes,1.9,0,0,yes,no
3451,35.0,10.0,4.0,Graduate,180.0,187,no,0.0,0,1,yes,yes
3884,24.0,9.0,4.0,Graduate,67.0,93,yes,0.5,0,0,no,no
3708,38.0,64.0,,Undergraduate,265.0,92,no,0.0,0,0,yes,no
940,66.0,9.0,4.0,Graduate,116.0,141,no,0.0,0,0,no,no
5518,43.0,0.0,4.0,Advanced or Professional,93.0,0,no,0.0,1,0,yes,no
4305,50.0,28.0,2.0,Undergraduate,10.0,0,no,0.0,0,0,yes,no
2543,,,,Advanced or Professional,212.0,0,yes,1.0,0,0,yes,no
2886,50.0,3.0,1.0,Graduate,148.0,136,no,0.0,0,0,yes,yes
3292,34.0,13.0,2.0,Graduate,77.0,204,no,0.0,0,0,yes,no
3353,31.0,26.0,1.0,Undergraduate,107.0,127,yes,0.5,1,1,yes,no
1371,46.0,31.0,4.0,Undergraduate,46.0,0,yes,0.3,0,0,yes,no
815,36.0,,,Undergraduate,97.0,0,no,0.0,0,0,yes,no
3485,51.0,5.0,4.0,Advanced or Professional,67.0,0,no,0.0,0,0,yes,no
3909,25.0,7.0,1.0,Undergraduate,12.0,0,no,0.0,0,0,no,no
3485,26.0,11.0,1.0,Advanced or Professional,71.0,0,no,0.0,0,0,yes,no
855,58.0,5.0,2.0,Advanced or Professional,95.0,0,no,0.0,0,0,no,no
5894,32.0,25.0,4.0,Advanced or Professional,139.0,114,no,0.0,0,0,no,yes
4447,49.0,7.0,4.0,Undergraduate,10.0,0,no,0.0,1,0,yes,no
1435,62.0,23.0,1.0,Undergraduate,54.0,75,no,0.0,0,0,yes,no
3782,35.0,22.0,4.0,Graduate,51.0,0,no,0.0,0,0,yes,no
2621,,40.0,,Undergraduate,130.0,297,no,0.0,0,0,no,no
4568,59.0,27.0,1.0,Undergraduate,39.0,0,no,0.0,0,0,no,no
4477,63.0,0.0,4.0,Graduate,117.0,168,no,0.0,0,0,yes,yes
759,66.0,35.0,3.0,Undergraduate,42.0,123,no,0.0,0,0,yes,no
936,60.0,37.0,4.0,Undergraduate,120.0,76,no,0.0,0,0,yes,no
5399,,,,Advanced or Professional,,96,no,0.0,0,0,yes,no
2884,29.0,33.0,1.0,Undergraduate,28.0,193,no,0.0,0,0,no,no
4555,30.0,30.0,,Undergraduate,147.0,0,yes,2.9,0,0,yes,no
835,39.0,17.0,3.0,Advanced or Professional,82.0,128,yes,1.8,0,0,yes,no
4991,54.0,1.0,2.0,Graduate,76.0,0,yes,0.9,0,0,no,no
4962,29.0,14.0,3.0,Advanced or Professional,23.0,0,yes,0.5,0,0,yes,no
4007,90.0,63.0,7.0,Undergraduate,68.0,0,no,0.0,0,0,yes,no
5169,49.0,9.0,3.0,Undergraduate,75.0,0,no,0.0,1,0,no,no
5807,33.0,17.0,4.0,Advanced or Professional,34.0,210,no,0.0,0,0,yes,no
699,23.0,33.0,3.0,Advanced or Professional,180.0,0,no,0.0,0,0,yes,no
5792,67.0,23.0,4.0,Undergraduate,34.0,0,no,0.0,0,0,yes,no
5755,44.0,14.0,2.0,Advanced or Professional,72.0,167,yes,1.9,0,0,yes,no
5906,30.0,15.0,2.0,Undergraduate,49.0,0,no,0.0,0,0,yes,no
4135,44.0,28.0,3.0,Advanced or Professional,24.0,0,no,0.0,0,1,no,no
3392,50.0,21.0,1.0,Advanced or Professional,82.0,160,no,0.0,0,0,yes,no
2768,25.0,14.0,1.0,Undergraduate,87.0,0,no,0.0,0,0,no,no
5446,26.0,32.0,1.0,Undergraduate,79.0,92,no,0.0,0,0,no,no
1824,50.0,25.0,4.0,Undergraduate,131.0,0,no,0.0,0,0,yes,yes
4939,37.0,39.0,3.0,Graduate,61.0,0,no,0.0,0,0,yes,no
1402,53.0,37.0,1.0,Undergraduate,85.0,0,no,0.0,0,0,yes,no
5010,36.0,0.0,4.0,Undergraduate,107.0,0,yes,0.3,1,0,yes,no
2845,29.0,26.0,3.0,Advanced or Professional,86.0,101,yes,0.8,1,0,yes,no
930,46.0,4.0,2.0,Graduate,49.0,0,no,0.0,0,0,no,no
3828,39.0,4.0,4.0,Advanced or Professional,24.0,0,no,0.0,0,0,yes,no
425,51.0,0.0,1.0,Advanced or Professional,44.0,174,no,0.0,0,0,no,no
462,34.0,26.0,2.0,Graduate,126.0,112,no,0.0,0,1,yes,yes
2006,55.0,9.0,4.0,Undergraduate,74.0,232,yes,3.1,0,0,yes,no
3694,64.0,29.0,2.0,Advanced or Professional,81.0,0,yes,1.8,0,0,yes,no
3764,30.0,39.0,1.0,Undergraduate,41.0,0,yes,1.7,0,0,no,no
2779,,2.0,1.0,Undergraduate,,0,no,0.0,0,0,yes,no
4579,58.0,36.0,4.0,Graduate,67.0,71,no,0.0,0,0,yes,no
963,57.0,22.0,1.0,Advanced or Professional,78.0,0,no,0.0,0,0,yes,no
2363,,,,Advanced or Professional,8.0,0,no,0.0,0,0,no,no
1986,28.0,20.0,2.0,Graduate,134.0,0,yes,2.2,0,0,no,no
1560,61.0,18.0,2.0,Advanced or Professional,193.0,90,no,0.0,0,0,no,yes
2175,58.0,21.0,4.0,Undergraduate,81.0,0,no,0.0,0,1,no,no
2418,59.0,4.0,1.0,Advanced or Professional,107.0,314,no,0.0,0,0,yes,yes
2113,61.0,31.0,1.0,Undergraduate,41.0,0,no,0.0,0,0,no,no
3343,59.0,24.0,1.0,Advanced or Professional,90.0,0,yes,4.9,0,0,yes,no
2720,,,,Undergraduate,211.0,222,no,0.0,0,0,yes,no
69,53.0,3.0,3.0,Advanced or Professional,48.0,0,no,0.0,0,0,no,no
4743,54.0,35.0,4.0,Graduate,47.0,0,no,0.0,0,0,yes,no
778,36.0,2.0,3.0,Advanced or Professional,201.0,0,no,0.0,0,1,yes,yes
4164,46.0,15.0,3.0,Graduate,118.0,0,no,0.0,0,0,yes,no
2586,44.0,19.0,1.0,Undergraduate,16.0,71,no,0.0,0,0,yes,no
3222,39.0,0.0,4.0,Graduate,170.0,148,no,0.0,0,0,no,yes
3183,47.0,2.0,4.0,Advanced or Professional,19.0,0,yes,0.3,0,0,no,no
4203,52.0,17.0,4.0,Advanced or Professional,131.0,126,no,0.0,0,1,yes,yes
5484,61.0,14.0,3.0,Graduate,122.0,0,no,0.0,0,0,no,no
1755,24.0,4.0,3.0,Advanced or Professional,77.0,0,no,0.0,0,0,yes,no
1138,37.0,20.0,1.0,Undergraduate,39.0,0,yes,5.0,1,0,yes,no
2150,,,,Undergraduate,287.0,0,no,0.0,0,0,no,no
4365,30.0,32.0,2.0,Undergraduate,83.0,110,no,0.0,0,0,no,no
1073,35.0,13.0,1.0,Undergraduate,146.0,0,no,0.0,0,0,no,yes
4102,38.0,29.0,2.0,Undergraduate,66.0,0,no,0.0,0,0,yes,no
1816,58.0,22.0,1.0,Graduate,80.0,0,yes,1.0,0,0,no,no
3560,31.0,40.0,2.0,Advanced or Professional,150.0,0,yes,4.6,0,1,yes,yes
360,30.0,34.0,2.0,Graduate,57.0,0,no,0.0,0,0,yes,no
5157,46.0,40.0,2.0,Undergraduate,105.0,99,no,0.0,0,0,yes,no
4313,36.0,21.0,2.0,Advanced or Professional,63.0,78,no,0.0,0,0,no,no
1323,61.0,5.0,1.0,Advanced or Professional,94.0,70,yes,0.4,0,1,yes,no
1118,51.0,32.0,4.0,Undergraduate,64.0,0,no,0.0,0,0,yes,no
3107,,,,Undergraduate,,147,no,0.0,0,0,yes,no
1437,58.0,1.0,4.0,Undergraduate,85.0,0,no,0.0,0,0,no,no
202,42.0,6.0,2.0,Graduate,138.0,0,no,0.0,0,0,yes,no
3766,25.0,9.0,2.0,Graduate,216.0,0,no,0.0,0,0,yes,no
473,52.0,14.0,3.0,Graduate,83.0,227,yes,2.3,0,0,yes,no
3134,39.0,3.0,2.0,Undergraduate,27.0,141,yes,1.3,0,0,yes,no
4852,54.0,19.0,,Undergraduate,,0,yes,1.3,0,0,no,no
4464,64.0,37.0,2.0,Undergraduate,63.0,0,no,0.0,0,0,yes,no
3398,38.0,12.0,3.0,Advanced or Professional,199.0,0,no,0.0,0,1,yes,yes
3655,48.0,41.0,2.0,Undergraduate,119.0,173,no,0.0,0,0,no,no
2444,34.0,33.0,4.0,Advanced or Professional,83.0,0,no,0.0,0,0,no,no
5997,67.0,5.0,3.0,Advanced or Professional,64.0,93,yes,2.7,0,0,yes,no
1135,32.0,20.0,2.0,Graduate,80.0,118,yes,1.3,1,0,yes,no
5843,36.0,27.0,4.0,Advanced or Professional,36.0,79,no,0.0,0,0,yes,no
2224,66.0,20.0,4.0,Advanced or Professional,86.0,0,no,0.0,0,0,yes,no
826,47.0,6.0,3.0,Graduate,88.0,0,no,0.0,0,0,yes,no
1993,25.0,6.0,3.0,Advanced or Professional,42.0,150,no,0.0,0,0,yes,no
2439,38.0,14.0,3.0,Undergraduate,93.0,0,no,0.0,0,0,no,no
3580,65.0,13.0,1.0,Advanced or Professional,71.0,202,no,0.0,1,0,no,no
3059,,,,Undergraduate,23.0,165,no,0.0,0,0,no,no
2342,40.0,38.0,4.0,Advanced or Professional,152.0,152,no,0.0,0,0,yes,yes
2808,44.0,15.0,4.0,Undergraduate,27.0,0,yes,1.5,0,0,no,no
3308,51.0,36.0,4.0,Undergraduate,47.0,0,no,0.0,0,0,yes,no
5337,,,,Undergraduate,,0,no,0.0,0,0,no,no
3747,40.0,10.0,3.0,Undergraduate,68.0,143,no,0.0,0,0,yes,no
1267,48.0,34.0,2.0,Advanced or Professional,97.0,0,no,0.0,0,0,no,no
3665,33.0,29.0,4.0,Undergraduate,102.0,105,yes,0.2,0,0,yes,no
872,60.0,3.0,1.0,Undergraduate,145.0,0,no,0.0,0,0,yes,no
200,49.0,33.0,3.0,Graduate,57.0,158,no,0.0,0,0,yes,no
2301,57.0,19.0,2.0,Undergraduate,99.0,0,yes,0.5,0,0,no,no
5212,31.0,20.0,1.0,Undergraduate,90.0,0,no,0.0,0,0,no,no
2262,30.0,2.0,4.0,Graduate,154.0,81,yes,1.2,0,1,no,yes
331,28.0,29.0,2.0,Undergraduate,65.0,290,no,0.0,0,0,yes,no
291,,,,Undergraduate,,0,no,0.0,0,0,yes,no
2334,62.0,33.0,1.0,Undergraduate,159.0,0,yes,2.3,0,0,no,no
162,32.0,29.0,2.0,Graduate,42.0,171,no,0.0,0,0,yes,no
3422,44.0,29.0,2.0,Advanced or Professional,25.0,0,no,0.0,0,0,yes,no
26,38.0,39.0,1.0,Advanced or Professional,140.0,0,no,0.0,0,0,no,no
3463,62.0,34.0,4.0,Graduate,30.0,112,no,0.0,1,0,no,no
5042,35.0,37.0,3.0,Undergraduate,110.0,0,no,0.0,0,0,yes,no
2789,52.0,39.0,1.0,Advanced or Professional,50.0,0,yes,3.0,0,0,no,no
4142,39.0,28.0,1.0,Advanced or Professional,51.0,0,yes,0.2,1,0,no,no
953,28.0,9.0,4.0,Graduate,44.0,0,no,0.0,1,0,yes,no
3628,46.0,21.0,2.0,Undergraduate,84.0,261,no,0.0,0,0,yes,no
630,64.0,,,Advanced or Professional,,0,no,0.0,0,0,yes,no
5091,40.0,23.0,4.0,Graduate,68.0,0,no,0.0,0,0,yes,no
221,36.0,20.0,2.0,Undergraduate,88.0,0,no,0.0,0,0,yes,no
3817,63.0,15.0,3.0,Advanced or Professional,153.0,0,no,0.0,0,0,yes,no
5787,42.0,36.0,1.0,Advanced or Professional,208.0,0,no,0.0,0,0,yes,no
1424,66.0,24.0,4.0,Undergraduate,117.0,80,no,0.0,0,0,yes,no
5328,50.0,5.0,2.0,Undergraduate,33.0,118,no,0.0,0,0,yes,no
3336,43.0,24.0,2.0,Undergraduate,90.0,0,no,0.0,0,0,yes,no
2139,50.0,28.0,4.0,Undergraduate,87.0,79,no,0.0,1,0,no,no
297,61.0,15.0,2.0,Undergraduate,42.0,0,no,0.0,0,0,yes,no
2669,48.0,35.0,3.0,Undergraduate,173.0,178,yes,2.4,0,1,yes,yes
5579,45.0,21.0,1.0,Advanced or Professional,55.0,94,no,0.0,0,0,no,no
3906,48.0,25.0,1.0,Graduate,45.0,0,no,0.0,0,0,yes,no
4825,56.0,35.0,3.0,Undergraduate,157.0,107,yes,6.6,0,0,no,yes
3253,43.0,30.0,2.0,Undergraduate,71.0,0,no,0.0,0,0,no,no
4615,39.0,2.0,4.0,Undergraduate,67.0,331,no,0.0,1,0,no,no
5396,50.0,9.0,3.0,Undergraduate,145.0,0,no,0.0,0,0,no,no
61,47.0,13.0,2.0,Graduate,83.0,0,no,0.0,0,0,no,no
3917,53.0,18.0,1.0,Undergraduate,127.0,127,yes,5.3,0,0,yes,yes
2492,54.0,32.0,3.0,Graduate,84.0,0,yes,0.0,1,0,yes,no
5917,26.0,3.0,1.0,Undergraduate,31.0,0,yes,0.7,0,0,no,no
5106,50.0,21.0,1.0,Advanced or Professional,52.0,0,no,0.0,0,0,yes,no
143,60.0,25.0,1.0,Undergraduate,110.0,0,yes,2.0,0,0,no,no
1821,27.0,34.0,4.0,Advanced or Professional,161.0,0,no,0.0,0,0,yes,yes
3715,57.0,36.0,2.0,Undergraduate,54.0,0,no,0.0,0,0,yes,no
1160,26.0,34.0,2.0,Undergraduate,132.0,0,no,0.0,0,0,no,yes
3095,39.0,41.0,2.0,Advanced or Professional,101.0,0,yes,1.3,0,0,no,no
2256,46.0,19.0,4.0,Advanced or Professional,91.0,0,no,0.0,0,0,yes,no
1761,66.0,2.0,1.0,Graduate,107.0,0,no,0.0,0,0,no,no
945,64.0,2.0,1.0,Graduate,99.0,173,yes,1.3,0,0,no,no
2222,,,,Undergraduate,,90,no,0.0,1,0,yes,no
3880,,,,Undergraduate,266.0,0,yes,6.3,0,0,no,no
5186,58.0,42.0,3.0,Advanced or Professional,72.0,0,yes,0.1,0,0,no,no
1813,,25.0,,Undergraduate,,162,yes,1.5,0,0,yes,no
298,,16.0,2.0,Graduate,70.0,0,yes,1.4,0,0,yes,no
2487,90.0,62.0,1.0,Advanced or Professional,47.0,157,no,0.0,0,0,no,no
761,50.0,36.0,2.0,Graduate,63.0,109,yes,0.9,0,0,no,no
1274,,41.0,,Undergraduate,,0,no,0.0,0,0,no,no
3313,27.0,29.0,1.0,Graduate,72.0,102,no,0.0,0,0,yes,no
